Token,ShortName,Series,CompanyName,ticksize,Lotsize,DateOfListing,DateOfDeListing,IssuePrice,FaceValue,ISINCode,52WeeksHigh,52WeeksLow,LifeTimeHigh,LifeTimeLow,HighDate,LowDate,Symbol,InstrumentType,PermittedToTrade,IssueCapital,WarningPercent,FreezePercent,CreditRating,IssueRate,IssueStartDate,InterestPaymentDate,IssueMaturityDate,BoardLotQty,Name,ListingDate,ExpulsionDate,ReAdmissionDate,RecordDate,ExpiryDate,NoDeliveryStartDate,NoDeliveryEndDate,MFill,AON,ParticipantInMarketIndex,BookClsStartDate,BookClsEndDate,EGM,AGM,Interest,Bonus,Rights,Dividends,LocalUpdateDateTime,DeleteFlag,Remarks,NormalMarketStatus,OddLotMarketStatus,SpotMarketStatus,AuctionMarketStatus,NormalMarketEligibility,OddLotlMarketEligibility,SpotMarketEligibility,AuctionlMarketEligibility,MarginPercentage,ExchangeCode
1442,SANOFI,EQ,SANOFI INDIA LTD,0.01,1,,,0,10,INE058A01010,7600,4902,10524.95,195,,,,0,0,0,7091,4728,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SANOFI
14423,LAOPA,EQ,LA OPALA RG LIMITED,0.01,1,,,0,2,INE059D01020,386,187.37,479.75,1.36,,,,0,0,0,319,212.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,LAOPALA
14428,GOLDEX,EQ,NIPPON INDIA ETF GOLD BEES,0.01,1,,,0,100,INF204KB17I5,85,57.85,85,7.97,,,,0,0,0,98.53,65.68,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GOLDBEES
14433,ABHCOR,BE,ABHISHEK CORPORATION LIMITED,0.01,1,,,0,10,INE004I01017,0,0,100.65,4.1,,,,0,0,0,4.72,4.27,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ABHISHEK
14435,JKTYRE,EQ,JK TYRE AND INDUSTRIES LIMITED,0.01,1,,,0,2,INE573A01042,459.3,243,553.95,2.53,,,,0,0,0,423.7,282.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JKTYRE
14440,NAHSPI,EQ,NAHAR SPINNING MILLS LTD,0.01,1,,,0,5,INE290A01027,384.5,185.1,1200,17.5,,,,0,0,0,314.3,209.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NAHARSPING
14448,NAHPOL,BE,NAHAR POLYFILMS LTD,0.01,1,,,0,5,INE308A01027,389.95,176.42,597.9,7,,,,0,0,0,363.8,329.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NAHARPOLY
1445,HOGIND,EQ,HOGANAS INDIA LTD.,0.01,1,,,0,10,INE132A01013,0,0,154.93,57,,,,0,0,0,102.9,68.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HOGANAS
14450,INDREL,EQ,EMBASSY DEVELOPMENTS LIMITED,0.01,1,,,0,2,INE069I01010,163.69,89.22,850,36.8,,,,0,0,0,143.14,95.43,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,EMBDL
14462,LEXGRA,BE,LEXUS GRANITO INDIA LIMITED,0.01,1,,,0,10,INE500X01013,54.8,29,134.1,4.55,,,,0,0,0,35.7,32.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,LEXUS
14466,KIRFER,EQ,KIRLOSKAR FERROUS INDUSTRIES L,0.01,1,,,0,5,INE884B01025,534,258.05,534,1.15,,,,0,0,0,542.6,361.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KIRLFER
14474,JMTAUT,BE,JMT AUTO LIMITED,0.01,1,,,0,1,INE988E01036,0,0,73.03,0.46,,,,0,0,0,1.5,1.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JMTAUTOLTD
14475,KSOIL,EQ,KSOILS LTD,0.01,1,,,0,1,INE727D01022,0,0,142.1,1.45,,,,0,0,0,1.5,1.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KSOILS
14479,DIVTOR,EQ,DIVGI TORQTRANSFER SYSTEMS LTD,0.01,1,,,0,5,INE753U01022,712,410.1,1150,410.1,,,,0,0,0,777.1,518.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DIVGIITTS
1448,HOTLEE,EQ,HLV LIMITED,0.01,1,,,0,2,INE102A01024,23.05,10.86,88.8,1.84,,,,0,0,0,15.79,10.52,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HLVLTD
14480,GOKAGR,EQ,GOKUL AGRO RESOURCES LIMITED,0.01,1,,,0,2,INE314T01025,377,154.31,377,7.56,,,,0,0,0,384.5,256.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GOKULAGRO
14485,THECHE,EQ,THEMIS MEDICARE LIMITED,0.01,1,,,0,1,INE083B01024,317,115,317,4,,,,0,0,0,149.32,99.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,THEMISMED
14490,NCLIND,EQ,NCL INDUSTRIES LIMITED,0.01,1,,,0,10,INE732C01016,247.3,179.21,304.95,16.1,,,,0,0,0,280.8,187.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NCLIND
14501,BALAMI,EQ,BALAJI AMINES LIMITED,0.01,1,,,0,2,INE050E01027,2549.75,1127.55,5223.55,9.26,,,,0,0,0,2071,1380.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BALAMINES
14503,VERTEC,ST,VERTEXPLUS TECHNOLOGIES LTD,0.01,1,,,0,10,INE0NLB01018,168.65,73.4,239.9,73.4,,,,0,0,0,137.25,131.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VERTEXPLUS
14506,SYSTEC,SM,SYSTANGO TECHNOLOGIES LIMITED,0.01,1,,,0,10,INE0O7R01011,301.3,192.25,407.7,95,,,,0,0,0,284.15,189.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SYSTANGO
14510,GOKRE1,BE,GOKUL AGRO RES LTD RE,0.01,1,,,0,10,INE314T20017,26,8.25,26,8.25,,,,0,0,0,36.25,15.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GOKUL-RE
14511,BANSYN,EQ,BANSWARA SYNTEX LIMITED,0.01,1,,,0,5,INE629D01020,182.59,112.6,188.65,6.13,,,,0,0,0,170.85,113.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BANSWRAS
14518,ADIAI,EQ,Aditya Birla AI Index ETF,0.01,1,,,0,1000,INF209KB18T9,1030,990,1030,990,,,,0,0,0,1200,800,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ABSLLIQUID
1452,HOTGLA,EQ,HOTLINE GLASS LTD,0.01,1,,,0,10,INE676B01017,0,0,23.95,0.7,,,,0,0,0,2.58,1.72,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HOTLINGLAS
14523,ICRLIM,EQ,ICRA LIMITED,0.01,1,,,0,10,INE725G01011,7735.4,5015.1,7735.4,325.1,,,,0,0,0,8133.5,5422.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ICRA
14528,MADALU,EQ,MADRAS ALUMINIUM CO LTD,0.01,1,,,0,2,INE223B01026,0,0,224.4,9.53,,,,0,0,0,138.7,92.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MALCO
14529,NHAN15,NE,7.69% National Highway Mar 31,0.01,1,,,0,1000,INE906B07EP5,0,0,1318.99,1009,,,,0,0,0,1387.21,924.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,769NHAI31
14535,UTGOLD,EQ,UTI GOLD ETF,0.01,1,,,0,10,INF789F1AUX7,86.3,58.55,86.3,8.16,,,,0,0,0,99.75,66.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GOLDSHARE
14537,DISHTV,EQ,DISH TV INDIA LIMITED,0.01,1,,,0,1,INE836F01026,16.59,4.71,121.65,3.9,,,,0,0,0,6.87,4.58,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DISHTV
14542,ADVIND,EQ,ADVANTA LIMITED,0.01,1,,,0,2,INE517H01028,666.4,370.5,666.4,41.8,,,,0,0,0,772.2,514.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ADVANTA
14547,HINVEN,EQ,NDL VENTURES LIMITED,0.01,1,,,0,10,INE353A01023,134.65,48.94,813.41,10.62,,,,0,0,0,79.12,64.73,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NDLVENTURE
1455,HILLTD,EQ,BIRLANU LIMITED,0.01,1,,,0,10,INE557A01011,3140.15,1605.05,6758.05,2.5,,,,0,0,0,2801.8,1868,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BIRLANU
14552,PHOMIL,EQ,PHOENIX MILLS LTD,0.01,1,,,0,2,INE211B01039,1975,1338.05,2068.5,22.13,,,,0,0,0,1620.9,1326.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PHOENIXLTD
14557,AROGRA,EQ,ARO GRANITE INDUSTRIES LIMITED,0.01,1,,,0,10,INE210C01013,64.99,31.08,97.9,14.65,,,,0,0,0,46.98,31.32,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AROGRANITE
14566,ZENITH,BE,ZENITH STEEL PIPES IND LTD,0.01,1,,,0,10,INE318D01020,12.5,5.65,66.08,0.25,,,,0,0,0,8.83,7.98,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ZENITHSTL
14567,BFUTI,EQ,BF UTILITIES LIMITED,0.01,1,,,0,5,INE243D01012,1129.1,573,3075,110,,,,0,0,0,966.8,644.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BFUTILITIE
14569,THI23B,GS,TBILL 182 Day 14SP23,0.01,1,,,0,100,IN002022Y518,0,0,0,0,,,,0,0,0,0,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,182D140923
14573,TYC24B,TB,TBILL 364 Day 14MR24,0.01,1,,,0,100,IN002022Z507,0,0,0,0,,,,0,0,0,104.84,94.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,364D140324
14574,MCORAY,SM,MCON RASAYAN INDIA LIMITED,0.01,1,,,0,10,INE0O4M01019,229.9,95,244.35,45.4,,,,0,0,0,102.9,93.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MCON
14576,GARSHI,BE,GLOBAL OFFSHORE SERVICES LTD,0.01,1,,,0,10,INE446C01013,10.85,2.65,862.4,2,,,,0,0,0,8.2,7.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GLOBOFFS
14582,SREERA,EQ,SREE RAYALASEEMA HI-STRENGTH H,0.01,1,,,0,10,INE917H01012,942,464.3,951.9,10.8,,,,0,0,0,810.65,540.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SRHHYPOLTD
14584,ICIPSU,EQ,ICICI PRUDEN NIF PSU BANK ETF,0.01,1,,,0,10,INF109KC10S8,76.2,55.8,86.7,35.34,,,,0,0,0,86.43,57.62,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PSUBNKIETF
14587,SRERH,EQ,SRHHL INDUSTRIES LIMITED,0.01,1,,,0,10,INE724B01023,0,0,18.6,0.35,,,,0,0,0,5.5,4.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SRHHLINDST
14592,FORHEA,EQ,FORTIS HEALTHCARE LIMITED,0.01,1,,,0,10,INE061F01013,817.8,475,813.7,61.5,,,,0,0,0,890,728.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FORTIS
14595,VELFIL,ST,VELS FILM INTERNATIONAL LTD,0.01,1,,,0,10,INE0I3H01019,94.5,35.15,163.95,35.15,,,,0,0,0,69,62.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VELS
14597,ALPHAG,EQ,ALPHAGEO (INDIA) LIMITED,0.01,1,,,0,10,INE137C01018,522.8,217,1147,21.4,,,,0,0,0,315.95,258.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ALPHAGEO
14598,SGBT63,GB,2.50% SOV. GOLD BOND 14 Mar 31,0.01,1,,,0,5611,IN0020220169,0,0,10274,5500,,,,0,0,0,11105.96,9086.69,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SGBMAR31IV
14599,GLOSUR,EQ,GLOBAL SURFACES LIMITED,0.01,1,,,0,10,INE0JSX01015,245.95,91.86,333,91.86,,,,0,0,0,154.65,103.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GSLSU
14602,WEBENE,EQ,WEBSOL ENERGY SYSTEM LIMITED,0.01,1,,,0,10,INE855C01015,1865,524,1865,3.75,,,,0,0,0,1493.2,1351,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,WEBELSOLAR
14607,TGBBAN,EQ,TGB BANQUETS AND HOTELS LTD,0.01,1,,,0,10,INE797H01018,18.24,9.05,196,1.9,,,,0,0,0,15.81,10.54,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TGBHOTELS
1461,IBP,EQ,IBP CO LTD,0.01,1,,,0,10,INE261A01010,0,0,990,78.15,,,,0,0,0,612.4,408.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IBP
14613,QUAFOI,SM,QUALITY FOILS INDIA LIMITED,0.01,1,,,0,10,INE0O1M01015,116,60.55,166.7,63.6,,,,0,0,0,70.05,63.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,QFIL
14616,SIMSUG,BE,SIMBHAOLI SUGARS LTD,0.01,1,,,0,10,INE748T01016,29.76,12.12,61.45,3.55,,,,0,0,0,16.7,15.11,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SIMBHALS
14620,CHECH,BE,CHEMBOND MATERIAL TECHNO LTD,0.01,1,,,0,5,INE995D01025,738,216.5,743.2,120,,,,0,0,0,231.3,209.27,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CHEMBOND
14621,MRIPHA,BE,ANKUR DRUGS & PHARMA LTD,0.01,1,,,0,10,INE238D01012,0,0,484.8,3.65,,,,0,0,0,3.8,3.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ANKURDRUGS
14630,SANCIN,BZ,SANCO INDUSTRIES LIMITED,0.01,1,,,0,10,INE782L01012,0,0,145,2.04,,,,0,0,0,3.49,3.16,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SANCO
14631,HILMET,BE,HILTON METAL FORGING LIMITED,0.01,1,,,0,10,INE788H01017,123.25,51.2,174,5.83,,,,0,0,0,67.14,60.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HILTON
14639,BINCEM,EQ,BINANI CEMENT LTD,0.01,1,,,0,10,INE042H01019,0,0,137.95,23.3,,,,0,0,0,108.6,72.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BINANICEM
14649,FRATE2,EQ,FRANKLIN TEMPLETON GROWTH OPTI,0.01,1,,,0,10,INF090I01015,0,0,23.3,8.6,,,,0,0,0,13.35,10.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FTCSF3YGRO
1465,ACCSHI,EQ,ACCURACY SHIPPING LIMITED,0.01,1,,,0,1,INE648Z01023,13.15,6.51,30.3,1.24,,,,0,0,0,9.21,6.14,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ACCURACY
14653,FRATE4,EQ,FRANKLIN TEMPLETON GROW OPT 5,0.01,1,,,0,10,INF090I01031,0,0,34.95,7.5,,,,0,0,0,15.05,12.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FTCSF5YGRO
14655,FRATE3,EQ,FRANKLIN TEMPLETON ANN DIV 5,0.01,1,,,0,10,INF090I01049,0,0,20.05,7,,,,0,0,0,12.2,10,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FTCSF5YDIV
14657,INSEC,EQ,INSECTICIDES INDIA LTD,0.01,1,,,0,10,INE070I01018,1084.25,542.55,1084.25,11.69,,,,0,0,0,1205.1,803.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INSECTICID
14664,TQF23D,TB,TBILL 91 Day  23JU23,0.01,1,,,0,100,IN002022X510,0,0,0,0,,,,0,0,0,104.79,94.81,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,91D230623
14665,MCHOLD,BE,MCDOWELL HOLDINGS LIMITED,0.01,1,,,0,10,INE836H01014,0,0,426.65,10.5,,,,0,0,0,72.18,65.31,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MCDHOLDING
14667,KMSUG,EQ,K M SUGAR MILLS LTD,0.01,1,,,0,2,INE157H01023,42.9,25.3,50.4,0.9,,,,0,0,0,33.49,22.32,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KMSUGAR
14668,THI23C,TB,TBILL 182 Day 22SP23,0.01,1,,,0,100,IN002022Y526,0,0,0,0,,,,0,0,0,104.62,94.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,182D220923
14669,TYC24C,TB,TBILL 364 Day 22MR24,0.01,1,,,0,100,IN002022Z515,0,0,0,0,,,,0,0,0,104.79,94.81,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,364D220324
1467,AKZNOB,EQ,AKZO NOBEL INDIA LIMITED,0.01,1,,,0,10,INE133A01011,4674,2752,4674,49,,,,0,0,0,4591.3,3060.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AKZOINDIA
14672,NAVFLU,EQ,NAVIN FLUORINE INTERNATIONAL L,0.01,1,,,0,2,INE048G01026,5133.6,3160.4,5133.6,14.8,,,,0,0,0,5992,3994.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NAVINFLUOR
14673,INHN20,AA,INDIABULLS HOUSING FIN 9.25,0.01,1,,,0,1000,INE148I07NS4,0,0,1140,800,,,,0,0,0,1368,912,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,96ICCL25
14677,GUJAPO,EQ,GUJARAT APOLLO INDUSTRIES LTD,0.01,1,,,0,10,INE826C01016,479.45,246.55,479.45,19.27,,,,0,0,0,505.75,413.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GUJAPOLLO
14678,INHN21,AB,9.65% INDIABULLS HOU. MAR 25,0.01,1,,,0,1000,INE148I07NT2,0,0,1063.8,879.45,,,,0,0,0,1177.22,784.81,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,965IHFL25
14683,INHN22,AC,INDIABULLS HOUSING FIN 9.25,0.01,1,,,0,1000,INE148I07OF9,0,0,1198.8,855,,,,0,0,0,1158,772,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,925IBHFL25
14687,GOACAR,EQ,GOA CARBON LIMITED,0.01,1,,,0,10,INE426D01013,893.8,390,1215,36.6,,,,0,0,0,586.65,391.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GOACARBON
14688,INHN23,AD,0% INDIABULLS HOU. R MAR 25,0.01,1,,,0,1000,INE148I07OE2,0,0,0,0,,,,0,0,0,1200,800,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,925IHL25
14692,INHN24,AG,0% INDIABULLS HOU. 23 MAR 25,0.01,1,,,0,1000,INE148I07OD4,0,0,1099,880.1,,,,0,0,0,1288.54,859.03,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,965IBHFL25
14696,INHN27,AJ,0% INDIABULLS HOU. MAR 26,0.01,1,,,0,1000,INE148I07NY2,0,0,1080,820.2,,,,0,0,0,1284,856,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,990IBHFL26
14697,KALRAI,EQ,KALINDEE RAIL NIRMAN (ENGINEER,0.01,1,,,0,10,INE178D01010,151.75,94.2,600,44.1,,,,0,0,0,123.2,82.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KALINDEE
14702,NAGEXP,EQ,NAGREEKA EXPORTS LTD,0.01,1,,,0,5,INE123B01028,58.75,22.5,95.68,1.24,,,,0,0,0,32.32,21.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NAGREEKEXP
14704,INHN28,AK,9.65% INDIABULLS HOU. MAR 28,0.01,1,,,0,1000,INE148I07NW6,0,0,0,0,,,,0,0,0,960,640,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,965IHFL28
14707,TIMTEC,EQ,TIME TECHNOPLAST LIMITED,0.01,1,,,0,1,INE508G01029,513.55,303.25,513.55,17.55,,,,0,0,0,568.55,379.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TIMETECHNO
14710,INHN29,AL,10.15%INDIABULLS HOUSGFINMAR28,0.01,1,,,0,1000,INE148I07OH5,0,0,1188,850,,,,0,0,0,1080,720,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1015IHF28A
14712,HTMGLO,EQ,HINDUJA GLOBAL SOLUTIONS LIMIT,0.01,1,,,0,10,INE170I01016,954.75,437,1960,46.5,,,,0,0,0,708.05,472.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HGS
14714,INHN30,AM,INDIABULLS HOUSING FIN 9.25,0.01,1,,,0,1000,INE148I07NX4,0,0,0,0,,,,0,0,0,960,640,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,925IHFL28
14718,INHN31,AN,9.71%INDIABULLS HOUSG FINMAR28,0.01,1,,,0,800,INE148I07NV8,0,0,999,800,,,,0,0,0,768,512,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,971SCL28
14720,INHN25,AH,9.9% INDIABULLS HOU. MAR 26,0.01,1,,,0,1000,INE148I07OB8,0,0,1052.61,680,,,,0,0,0,918,612,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,990IHFL26D
14721,INHN26,AI,INDIABULLS HOUSING FIN 9.48,0.01,1,,,0,1000,INE148I07NZ9,0,0,1150,800,,,,0,0,0,1080,720,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,948IHFL26D
14722,NIRAGR,SM,NIRMAN AGRI GENTICS LIMITED,0.01,1,,,0,10,INE0OK701014,484.4,145.35,484.4,43.99,,,,0,0,0,176.45,159.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NIRMAN
14727,NETFLI,EQ,NETFLIER FINCO LIMITED,0.01,1,,,0,10,INE068I01012,0,0,76.35,9.7,,,,0,0,0,12.8,8.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NETFINCO
14732,DLFLIM,EQ,DLF LIMITED,0.01,1,,,0,2,INE271C01023,929,601.2,1225,72.35,,,,0,0,0,930.05,760.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DLF
14737,FTCPO1,EQ,F T CAPITAL PROTECTION GROWTH3,0.01,1,,,0,10,INF090I01056,0,0,100.95,8,,,,0,0,0,14.45,11.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FTCPOF3YGR
14739,TECCHE,BE,TECIL CHEM AND HYDRO POWE,0.01,1,,,0,10,INE014B01011,42.16,14.66,42.16,1.55,,,,0,0,0,20.72,18.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TECILCHEM
14741,FTCPO3,EQ,F T CAPITAL PROTECTION GROWTH5,0.01,1,,,0,10,INF090I01072,0,0,16.5,7.35,,,,0,0,0,14.85,12.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FTCPOF5YGR
14742,AXISEN,EQ,AXIS S&P BSE SENSEX ETF,0.01,1,,,0,10,INF846K010Q0,98,66.4,98,57.2,,,,0,0,0,101.25,67.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AXSENSEX
14743,FTCPO4,EQ,F T CAPITAL PROTECTION ANNUAL5,0.01,1,,,0,10,INF090I01080,0,0,20.9,6.75,,,,0,0,0,11.85,9.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FTCPOF5YDV
14745,ADVHOT,EQ,ADVANI HOTELS & RESORTS (INDIA,0.01,1,,,0,2,INE199C01026,86.99,52.29,91.65,0.49,,,,0,0,0,73.87,49.24,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ADVANIHOTR
14757,WINYAR,BZ,WINSOME YARNS LTD,0.01,1,,,0,10,INE784B01035,5.95,2.95,51,0.05,,,,0,0,0,1.89,1.82,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,WINSOME
1476,IDBI,EQ,IDBI BANK LIMITED,0.01,1,,,0,10,INE008A01015,107.9,65.89,202.25,13.9,,,,0,0,0,114.31,76.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IDBI
14761,NELLIM,EQ,NELCAST LIMITED,0.01,1,,,0,2,INE189I01024,169.25,78.55,194.3,3.17,,,,0,0,0,199.23,132.82,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NELCAST
14766,VISRET,EQ,V2 RETAIL LIMITED,0.01,1,,,0,10,INE945H01013,2097,727.6,2097,6.1,,,,0,0,0,1957.9,1771.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,V2RETAIL
14771,TARMAT,EQ,TARMAT LIMITED,0.01,1,,,0,10,INE924H01018,104.5,45.1,387,6,,,,0,0,0,71.42,47.61,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TARMAT
